SKU,Product Name
312035,RAK3172 Evaluation Board CN470
512012,WisLink LPWAN Concentrator RAK5146 /USB/LBT GPS/CN470
C15013,Sensor Hub-No NB-IOT+Sensor ProbeIO-Temperature Transmitter-UTI1 /EU868
C16012,Sensor Hub-No NB-IOT+Sensor ProbeIO-Temperature Transmitter-UTI1 /US915
C14011,Sensor Hub-No NB-IOT+Sensor ProbeIO-Temperature Transmitter-UTI1 /IN865
C13011,Sensor Hub-No NB-IOT+Sensor ProbeIO-Temperature Transmitter-UTI1 /RU864
C18011,Sensor Hub-No NB-IOT+Sensor ProbeIO-Temperature Transmitter-UTI1 /KR920
C19011,Sensor Hub-No NB-IOT+Sensor ProbeIO-Temperature Transmitter-UTI1 /AS923
C17011,Sensor Hub-No NB-IOT+Sensor ProbeIO-Temperature Transmitter-UTI1 /AU915
C15014,Sensor Hub-NB-IOT+Sensor ProbeIO-Temperature Transmitter-UTI1 /EU868
C16013,Sensor Hub-NB-IOT+Sensor ProbeIO-Temperature Transmitter-UTI1 /US915
C14012,Sensor Hub-NB-IOT+Sensor ProbeIO-Temperature Transmitter-UTI1 /IN865
C13012,Sensor Hub-NB-IOT+Sensor ProbeIO-Temperature Transmitter-UTI1 /RU864
C18012,Sensor Hub-NB-IOT+Sensor ProbeIO-Temperature Transmitter-UTI1 /KR920
C19012,Sensor Hub-NB-IOT+Sensor ProbeIO-Temperature Transmitter-UTI1 /AS923
C17012,Sensor Hub-NB-IOT+Sensor ProbeIO-Temperature Transmitter-UTI1 /AU915
C15017,Sensor Hub-No NB-IOT+Sensor ProbeIO-Light Sensing-RS-GZ-N01-XD /EU868
C16016,Sensor Hub-No NB-IOT+Sensor ProbeIO-Light Sensing-RS-GZ-N01-XD /US915
C14015,Sensor Hub-No NB-IOT+Sensor ProbeIO-Light Sensing-RS-GZ-N01-XD /IN865
C13015,Sensor Hub-No NB-IOT+Sensor ProbeIO-Light Sensing-RS-GZ-N01-XD /RU864
C18015,Sensor Hub-No NB-IOT+Sensor ProbeIO-Light Sensing-RS-GZ-N01-XD /KR920
C19015,Sensor Hub-No NB-IOT+Sensor ProbeIO-Light Sensing-RS-GZ-N01-XD /AS923
C17015,Sensor Hub-No NB-IOT+Sensor ProbeIO-Light Sensing-RS-GZ-N01-XD /AU915
C15018,Sensor Hub-NB-IOT+Sensor ProbeIO-Light Sensing-RS-GZ-N01-XD /EU868
C16017,Sensor Hub-NB-IOT+Sensor ProbeIO-Light Sensing-RS-GZ-N01-XD /US915
C14016,Sensor Hub-NB-IOT+Sensor ProbeIO-Light Sensing-RS-GZ-N01-XD /IN865
C13016,Sensor Hub-NB-IOT+Sensor ProbeIO-Light Sensing-RS-GZ-N01-XD /RU864
C18016,Sensor Hub-NB-IOT+Sensor ProbeIO-Light Sensing-RS-GZ-N01-XD /KR920
C19016,Sensor Hub-NB-IOT+Sensor ProbeIO-Light Sensing-RS-GZ-N01-XD /AS923
C17016,Sensor Hub-NB-IOT+Sensor ProbeIO-Light Sensing-RS-GZ-N01-XD /AU915
C15019,Sensor Hub-No NB-IOT+Sensor ProbeIO-Soil NPK-JXBS-3001-NPK-RS /EU868
C16018,Sensor Hub-No NB-IOT+Sensor ProbeIO-Soil NPK-JXBS-3001-NPK-RS /US915
C14017,Sensor Hub-No NB-IOT+Sensor ProbeIO-Soil NPK-JXBS-3001-NPK-RS /IN865
C13017,Sensor Hub-No NB-IOT+Sensor ProbeIO-Soil NPK-JXBS-3001-NPK-RS /RU864
C18017,Sensor Hub-No NB-IOT+Sensor ProbeIO-Soil NPK-JXBS-3001-NPK-RS /KR920
C19017,Sensor Hub-No NB-IOT+Sensor ProbeIO-Soil NPK-JXBS-3001-NPK-RS /AS923
C17017,Sensor Hub-No NB-IOT+Sensor ProbeIO-Soil NPK-JXBS-3001-NPK-RS /AU915
C15020,Sensor Hub-NB-IOT+Sensor ProbeIO-Soil NPK-JXBS-3001-NPK-RS /EU868
C16019,Sensor Hub-NB-IOT+Sensor ProbeIO-Soil NPK-JXBS-3001-NPK-RS /US915
C14018,Sensor Hub-NB-IOT+Sensor ProbeIO-Soil NPK-JXBS-3001-NPK-RS /IN865
C13018,Sensor Hub-NB-IOT+Sensor ProbeIO-Soil NPK-JXBS-3001-NPK-RS /RU864
C18018,Sensor Hub-NB-IOT+Sensor ProbeIO-Soil NPK-JXBS-3001-NPK-RS /KR920
C19018,Sensor Hub-NB-IOT+Sensor ProbeIO-Soil NPK-JXBS-3001-NPK-RS /AS923
C17018,Sensor Hub-NB-IOT+Sensor ProbeIO-Soil NPK-JXBS-3001-NPK-RS /AU915
C15015,Sensor Hub-No NB-IOT+Sensor ProbeIO-Noise Sensing-RK300-06A /EU868
C16014,Sensor Hub-No NB-IOT+Sensor ProbeIO-Noise Sensing-RK300-06A /US915
C14013,Sensor Hub-No NB-IOT+Sensor ProbeIO-Noise Sensing-RK300-06A /IN865
C13013,Sensor Hub-No NB-IOT+Sensor ProbeIO-Noise Sensing-RK300-06A /RU864
C18013,Sensor Hub-No NB-IOT+Sensor ProbeIO-Noise Sensing-RK300-06A /KR920
C19013,Sensor Hub-No NB-IOT+Sensor ProbeIO-Noise Sensing-RK300-06A /AS923
C17013,Sensor Hub-No NB-IOT+Sensor ProbeIO-Noise Sensing-RK300-06A /AU915
C15016,Sensor Hub-NB-IOT+Sensor ProbeIO-Noise Sensing-RK300-06A /EU868
C16015,Sensor Hub-NB-IOT+Sensor ProbeIO-Noise Sensing-RK300-06A /US915
C14014,Sensor Hub-NB-IOT+Sensor ProbeIO-Noise Sensing-RK300-06A /IN865
C13014,Sensor Hub-NB-IOT+Sensor ProbeIO-Noise Sensing-RK300-06A /RU864
C18014,Sensor Hub-NB-IOT+Sensor ProbeIO-Noise Sensing-RK300-06A /KR920
C19014,Sensor Hub-NB-IOT+Sensor ProbeIO-Noise Sensing-RK300-06A /AS923
C17014,Sensor Hub-NB-IOT+Sensor ProbeIO-Noise Sensing-RK300-06A /AU915
920405,Circular Cable /1.5M/(LP-16-C04PE)-(16AWG*4)-(K20-H4 1410C016)
920404,Circular Cable /1.5M/(LP-16-C02PE)-(16AWG*2)-(End 10mm Tinned)
116021,WisBlock Kit 3 LoRa-based GPS Tracker /US915
710088,WisGate Connect Gateway RAK7391 /2Gb RAM + 16Gb eMMC + WiFi/Without LoRaWAN connectivity/LTE Cat4 (EG95-E) for EMEA
710089,WisGate Connect Gateway RAK7391 /2Gb RAM + 16Gb eMMC + WiFi/Without LoRaWAN connectivity/LTE Cat4 (EG95-NA) for North America
715152,WisGate Connect Gateway RAK7391 /2Gb RAM + 16Gb eMMC + WiFi/8-channel gateway EU868/IN865/RU864/Without LTE
715153,WisGate Connect Gateway RAK7391 /2Gb RAM + 16Gb eMMC + WiFi/8-channel gateway EU868/IN865/RU864/LTE Cat4 (EG95-E) for EMEA
715154,WisGate Connect Gateway RAK7391 /2Gb RAM + 16Gb eMMC + WiFi/8-channel gateway EU868/IN865/RU864/LTE Cat4 (EG95-NA) for North America
716149,WisGate Connect Gateway RAK7391 /2Gb RAM + 16Gb eMMC + WiFi/8-channel gateway US915/AS923/AU915/KR920/Without LTE
716154,WisGate Connect Gateway RAK7391 /2Gb RAM + 16Gb eMMC + WiFi/8-channel gateway US915/AS923/AU915/KR920/LTE Cat4 (EG95-E) for EMEA
716159,WisGate Connect Gateway RAK7391 /2Gb RAM + 16Gb eMMC + WiFi/8-channel gateway US915/AS923/AU915/KR920/LTE Cat4 (EG95-NA) for North America
715155,WisGate Connect Gateway RAK7391 /2Gb RAM + 16Gb eMMC + WiFi/16-channel gateway EU868/IN865/RU864/Without LTE
715157,WisGate Connect Gateway RAK7391 /2Gb RAM + 16Gb eMMC + WiFi/16-channel gateway EU868/IN865/RU864/LTE Cat4 (EG95-E) for EMEA
715158,WisGate Connect Gateway RAK7391 /2Gb RAM + 16Gb eMMC + WiFi/16-channel gateway EU868/IN865/RU864/LTE Cat4 (EG95-NA) for North America
716165,WisGate Connect Gateway RAK7391 /2Gb RAM + 16Gb eMMC + WiFi/16-channel gateway US915/AS923/AU915/KR920/Without LTE
716167,WisGate Connect Gateway RAK7391 /2Gb RAM + 16Gb eMMC + WiFi/16-channel gateway US915/AS923/AU915/KR920/LTE Cat4 (EG95-E) for EMEA
716168,WisGate Connect Gateway RAK7391 /2Gb RAM + 16Gb eMMC + WiFi/16-channel gateway US915/AS923/AU915/KR920/LTE Cat4 (EG95-NA) for North America
710090,WisGate Connect Gateway RAK7391 /4Gb RAM + 32Gb eMMC + WiFi/Without LoRaWAN connectivity/LTE Cat4 (EG95-E) for EMEA
710091,WisGate Connect Gateway RAK7391 /4Gb RAM + 32Gb eMMC + WiFi/Without LoRaWAN connectivity/LTE Cat4 (EG95-NA) for North America
715159,WisGate Connect Gateway RAK7391 /4Gb RAM + 32Gb eMMC + WiFi/8-channel gateway EU868/IN865/RU864/Without LTE
715160,WisGate Connect Gateway RAK7391 /4Gb RAM + 32Gb eMMC + WiFi/8-channel gateway EU868/IN865/RU864/LTE Cat4 (EG95-E) for EMEA
715161,WisGate Connect Gateway RAK7391 /4Gb RAM + 32Gb eMMC + WiFi/8-channel gateway EU868/IN865/RU864/LTE Cat4 (EG95-NA) for North America
716169,WisGate Connect Gateway RAK7391 /4Gb RAM + 32Gb eMMC + WiFi/8-channel gateway US915/AS923/AU915/KR920/Without LTE
716170,WisGate Connect Gateway RAK7391 /4Gb RAM + 32Gb eMMC + WiFi/8-channel gateway US915/AS923/AU915/KR920/LTE Cat4 (EG95-E) for EMEA
716171,WisGate Connect Gateway RAK7391 /4Gb RAM + 32Gb eMMC + WiFi/8-channel gateway US915/AS923/AU915/KR920/LTE Cat4 (EG95-NA) for North America
715162,WisGate Connect Gateway RAK7391 /4Gb RAM + 32Gb eMMC + WiFi/16-channel gateway EU868/IN865/RU864/Without LTE
715163,WisGate Connect Gateway RAK7391 /4Gb RAM + 32Gb eMMC + WiFi/16-channel gateway EU868/IN865/RU864/LTE Cat4 (EG95-E) for EMEA
715164,WisGate Connect Gateway RAK7391 /4Gb RAM + 32Gb eMMC + WiFi/16-channel gateway EU868/IN865/RU864/LTE Cat4 (EG95-NA) for North America
716172,WisGate Connect Gateway RAK7391 /4Gb RAM + 32Gb eMMC + WiFi/16-channel gateway US915/AS923/AU915/KR920/Without LTE
716173,WisGate Connect Gateway RAK7391 /4Gb RAM + 32Gb eMMC + WiFi/16-channel gateway US915/AS923/AU915/KR920/LTE Cat4 (EG95-E) for EMEA
716174,WisGate Connect Gateway RAK7391 /4Gb RAM + 32Gb eMMC + WiFi/16-channel gateway US915/AS923/AU915/KR920/LTE Cat4 (EG95-NA) for North America
710092,WisGate Connect Gateway RAK7391 /8Gb RAM + 32Gb eMMC + WiFi/Without LoRaWAN connectivity/LTE Cat4 (EG95-E) for EMEA
710093,WisGate Connect Gateway RAK7391 /8Gb RAM + 32Gb eMMC + WiFi/Without LoRaWAN connectivity/LTE Cat4 (EG95-NA) for North America
710001,WisGate Connect Industrial RAK7391 /2Gb RAM + 16Gb eMMC + WiFi/No module/RAK16000 DC Current Sensor Module
710002,WisGate Connect Industrial RAK7391 /2Gb RAM + 16Gb eMMC + WiFi/No module/RAK13001 Relay Module
710003,WisGate Connect Industrial RAK7391 /2Gb RAM + 16Gb eMMC + WiFi/No module/RAK5811 0-5V Sensor Module
710004,WisGate Connect Industrial RAK7391 /2Gb RAM + 16Gb eMMC + WiFi/No module/RAK16001 ADC Module
710005,WisGate Connect Industrial RAK7391 /2Gb RAM + 16Gb eMMC + WiFi/RAK5802 RS485/Modbus Interface/No module
710006,WisGate Connect Industrial RAK7391 /2Gb RAM + 16Gb eMMC + WiFi/RAK5802 RS485/Modbus Interface/RAK16000 DC Current Sensor Module
710007,WisGate Connect Industrial RAK7391 /2Gb RAM + 16Gb eMMC + WiFi/RAK5802 RS485/Modbus Interface/RAK13001 Relay Module
710008,WisGate Connect Industrial RAK7391 /2Gb RAM + 16Gb eMMC + WiFi/RAK5802 RS485/Modbus Interface/RAK5811 0-5V Sensor Module
710009,WisGate Connect Industrial RAK7391 /2Gb RAM + 16Gb eMMC + WiFi/RAK5802 RS485/Modbus Interface/RAK16001 ADC Module
710010,WisGate Connect Industrial RAK7391 /2Gb RAM + 16Gb eMMC + WiFi/RAK13002 IO Module/No module
710011,WisGate Connect Industrial RAK7391 /2Gb RAM + 16Gb eMMC + WiFi/RAK13002 IO Module/RAK16000 DC Current Sensor Module
710012,WisGate Connect Industrial RAK7391 /2Gb RAM + 16Gb eMMC + WiFi/RAK13002 IO Module/RAK13001 Relay Module
710013,WisGate Connect Industrial RAK7391 /2Gb RAM + 16Gb eMMC + WiFi/RAK13002 IO Module/RAK5811 0-5V Sensor Module
710014,WisGate Connect Industrial RAK7391 /2Gb RAM + 16Gb eMMC + WiFi/RAK13002 IO Module/RAK16001 ADC Module
710015,WisGate Connect Industrial RAK7391 /2Gb RAM + 16Gb eMMC + WiFi/RAK12015 Vibration Sensor Module/No module
710016,WisGate Connect Industrial RAK7391 /2Gb RAM + 16Gb eMMC + WiFi/RAK12015 Vibration Sensor Module/RAK16000 DC Current Sensor Module
710017,WisGate Connect Industrial RAK7391 /2Gb RAM + 16Gb eMMC + WiFi/RAK12015 Vibration Sensor Module/RAK13001 Relay Module
710018,WisGate Connect Industrial RAK7391 /2Gb RAM + 16Gb eMMC + WiFi/RAK12015 Vibration Sensor Module/RAK5811 0-5V Sensor Module
710019,WisGate Connect Industrial RAK7391 /2Gb RAM + 16Gb eMMC + WiFi/RAK12015 Vibration Sensor Module/RAK16001 ADC Module
710020,WisGate Connect Industrial RAK7391 /2Gb RAM + 16Gb eMMC + WiFi/RAK5801 4-20mA Sensor Module/No module
710021,WisGate Connect Industrial RAK7391 /2Gb RAM + 16Gb eMMC + WiFi/RAK5801 4-20mA Sensor Module/RAK16000 DC Current Sensor Module
710022,WisGate Connect Industrial RAK7391 /2Gb RAM + 16Gb eMMC + WiFi/RAK5801 4-20mA Sensor Module/RAK13001 Relay Module
710023,WisGate Connect Industrial RAK7391 /2Gb RAM + 16Gb eMMC + WiFi/RAK5801 4-20mA Sensor Module/RAK5811 0-5V Sensor Module
710024,WisGate Connect Industrial RAK7391 /2Gb RAM + 16Gb eMMC + WiFi/RAK5801 4-20mA Sensor Module/RAK16001 ADC Module
710025,WisGate Connect Industrial RAK7391 /2Gb RAM + 16Gb eMMC + WiFi/RAK13300 SX1262 LoRa P2P Module/No module
710026,WisGate Connect Industrial RAK7391 /2Gb RAM + 16Gb eMMC + WiFi/RAK13300 SX1262 LoRa P2P Module/RAK16000 DC Current Sensor Module
710027,WisGate Connect Industrial RAK7391 /2Gb RAM + 16Gb eMMC + WiFi/RAK13300 SX1262 LoRa P2P Module/RAK13001 Relay Module
710028,WisGate Connect Industrial RAK7391 /2Gb RAM + 16Gb eMMC + WiFi/RAK13300 SX1262 LoRa P2P Module/RAK5811 0-5V Sensor Module
710029,WisGate Connect Industrial RAK7391 /2Gb RAM + 16Gb eMMC + WiFi/RAK13300 SX1262 LoRa P2P Module/RAK16001 ADC Module
710030,WisGate Connect Industrial RAK7391 /4Gb RAM + 32Gb eMMC + WiFi/No module/RAK16000 DC Current Sensor Module
710031,WisGate Connect Industrial RAK7391 /4Gb RAM + 32Gb eMMC + WiFi/No module/RAK13001 Relay Module
710032,WisGate Connect Industrial RAK7391 /4Gb RAM + 32Gb eMMC + WiFi/No module/RAK5811 0-5V Sensor Module
710033,WisGate Connect Industrial RAK7391 /4Gb RAM + 32Gb eMMC + WiFi/No module/RAK16001 ADC Module
710034,WisGate Connect Industrial RAK7391 /4Gb RAM + 32Gb eMMC + WiFi/RAK5802 RS485/Modbus Interface/No module
710035,WisGate Connect Industrial RAK7391 /4Gb RAM + 32Gb eMMC + WiFi/RAK5802 RS485/Modbus Interface/RAK16000 DC Current Sensor Module
710036,WisGate Connect Industrial RAK7391 /4Gb RAM + 32Gb eMMC + WiFi/RAK5802 RS485/Modbus Interface/RAK13001 Relay Module
710037,WisGate Connect Industrial RAK7391 /4Gb RAM + 32Gb eMMC + WiFi/RAK5802 RS485/Modbus Interface/RAK5811 0-5V Sensor Module
710038,WisGate Connect Industrial RAK7391 /4Gb RAM + 32Gb eMMC + WiFi/RAK5802 RS485/Modbus Interface/RAK16001 ADC Module
710039,WisGate Connect Industrial RAK7391 /4Gb RAM + 32Gb eMMC + WiFi/RAK13002 IO Module/No module
710040,WisGate Connect Industrial RAK7391 /4Gb RAM + 32Gb eMMC + WiFi/RAK13002 IO Module/RAK16000 DC Current Sensor Module
710041,WisGate Connect Industrial RAK7391 /4Gb RAM + 32Gb eMMC + WiFi/RAK13002 IO Module/RAK13001 Relay Module
710042,WisGate Connect Industrial RAK7391 /4Gb RAM + 32Gb eMMC + WiFi/RAK13002 IO Module/RAK5811 0-5V Sensor Module
710043,WisGate Connect Industrial RAK7391 /4Gb RAM + 32Gb eMMC + WiFi/RAK13002 IO Module/RAK16001 ADC Module
710044,WisGate Connect Industrial RAK7391 /4Gb RAM + 32Gb eMMC + WiFi/RAK12015 Vibration Sensor Module/No module
710045,WisGate Connect Industrial RAK7391 /4Gb RAM + 32Gb eMMC + WiFi/RAK12015 Vibration Sensor Module/RAK16000 DC Current Sensor Module
710046,WisGate Connect Industrial RAK7391 /4Gb RAM + 32Gb eMMC + WiFi/RAK12015 Vibration Sensor Module/RAK13001 Relay Module
710047,WisGate Connect Industrial RAK7391 /4Gb RAM + 32Gb eMMC + WiFi/RAK12015 Vibration Sensor Module/RAK5811 0-5V Sensor Module
710048,WisGate Connect Industrial RAK7391 /4Gb RAM + 32Gb eMMC + WiFi/RAK12015 Vibration Sensor Module/RAK16001 ADC Module
710049,WisGate Connect Industrial RAK7391 /4Gb RAM + 32Gb eMMC + WiFi/RAK5801 4-20mA Sensor Module/No module
710050,WisGate Connect Industrial RAK7391 /4Gb RAM + 32Gb eMMC + WiFi/RAK5801 4-20mA Sensor Module/RAK16000 DC Current Sensor Module
710051,WisGate Connect Industrial RAK7391 /4Gb RAM + 32Gb eMMC + WiFi/RAK5801 4-20mA Sensor Module/RAK13001 Relay Module
710052,WisGate Connect Industrial RAK7391 /4Gb RAM + 32Gb eMMC + WiFi/RAK5801 4-20mA Sensor Module/RAK5811 0-5V Sensor Module
710053,WisGate Connect Industrial RAK7391 /4Gb RAM + 32Gb eMMC + WiFi/RAK5801 4-20mA Sensor Module/RAK16001 ADC Module
710054,WisGate Connect Industrial RAK7391 /4Gb RAM + 32Gb eMMC + WiFi/RAK13300 SX1262 LoRa P2P Module/No module
710055,WisGate Connect Industrial RAK7391 /4Gb RAM + 32Gb eMMC + WiFi/RAK13300 SX1262 LoRa P2P Module/RAK16000 DC Current Sensor Module
710056,WisGate Connect Industrial RAK7391 /4Gb RAM + 32Gb eMMC + WiFi/RAK13300 SX1262 LoRa P2P Module/RAK13001 Relay Module
710057,WisGate Connect Industrial RAK7391 /4Gb RAM + 32Gb eMMC + WiFi/RAK13300 SX1262 LoRa P2P Module/RAK5811 0-5V Sensor Module
710058,WisGate Connect Industrial RAK7391 /4Gb RAM + 32Gb eMMC + WiFi/RAK13300 SX1262 LoRa P2P Module/RAK16001 ADC Module
710063,WisGate Connect Industrial RAK7391 /8Gb RAM + 32Gb eMMC + WiFi/RAK5802 RS485/Modbus Interface/No module
710064,WisGate Connect Industrial RAK7391 /8Gb RAM + 32Gb eMMC + WiFi/RAK5802 RS485/Modbus Interface/RAK16000 DC Current Sensor Module
710065,WisGate Connect Industrial RAK7391 /8Gb RAM + 32Gb eMMC + WiFi/RAK5802 RS485/Modbus Interface/RAK13001 Relay Module
710066,WisGate Connect Industrial RAK7391 /8Gb RAM + 32Gb eMMC + WiFi/RAK5802 RS485/Modbus Interface/RAK5811 0-5V Sensor Module
710067,WisGate Connect Industrial RAK7391 /8Gb RAM + 32Gb eMMC + WiFi/RAK5802 RS485/Modbus Interface/RAK16001 ADC Module
710068,WisGate Connect Industrial RAK7391 /8Gb RAM + 32Gb eMMC + WiFi/RAK13002 IO Module/No module
710069,WisGate Connect Industrial RAK7391 /8Gb RAM + 32Gb eMMC + WiFi/RAK13002 IO Module/RAK16000 DC Current Sensor Module
710070,WisGate Connect Industrial RAK7391 /8Gb RAM + 32Gb eMMC + WiFi/RAK13002 IO Module/RAK13001 Relay Module
710071,WisGate Connect Industrial RAK7391 /8Gb RAM + 32Gb eMMC + WiFi/RAK13002 IO Module/RAK5811 0-5V Sensor Module
710072,WisGate Connect Industrial RAK7391 /8Gb RAM + 32Gb eMMC + WiFi/RAK13002 IO Module/RAK16001 ADC Module
710073,WisGate Connect Industrial RAK7391 /8Gb RAM + 32Gb eMMC + WiFi/RAK12015 Vibration Sensor Module/No module
710074,WisGate Connect Industrial RAK7391 /8Gb RAM + 32Gb eMMC + WiFi/RAK12015 Vibration Sensor Module/RAK16000 DC Current Sensor Module
710075,WisGate Connect Industrial RAK7391 /8Gb RAM + 32Gb eMMC + WiFi/RAK12015 Vibration Sensor Module/RAK13001 Relay Module
710076,WisGate Connect Industrial RAK7391 /8Gb RAM + 32Gb eMMC + WiFi/RAK12015 Vibration Sensor Module/RAK5811 0-5V Sensor Module
710077,WisGate Connect Industrial RAK7391 /8Gb RAM + 32Gb eMMC + WiFi/RAK12015 Vibration Sensor Module/RAK16001 ADC Module
710078,WisGate Connect Industrial RAK7391 /8Gb RAM + 32Gb eMMC + WiFi/RAK5801 4-20mA Sensor Module/No module
710079,WisGate Connect Industrial RAK7391 /8Gb RAM + 32Gb eMMC + WiFi/RAK5801 4-20mA Sensor Module/RAK16000 DC Current Sensor Module
710080,WisGate Connect Industrial RAK7391 /8Gb RAM + 32Gb eMMC + WiFi/RAK5801 4-20mA Sensor Module/RAK13001 Relay Module
710081,WisGate Connect Industrial RAK7391 /8Gb RAM + 32Gb eMMC + WiFi/RAK5801 4-20mA Sensor Module/RAK5811 0-5V Sensor Module
710082,WisGate Connect Industrial RAK7391 /8Gb RAM + 32Gb eMMC + WiFi/RAK5801 4-20mA Sensor Module/RAK16001 ADC Module
710083,WisGate Connect Industrial RAK7391 /8Gb RAM + 32Gb eMMC + WiFi/RAK13300 SX1262 LoRa P2P Module/No module
710084,WisGate Connect Industrial RAK7391 /8Gb RAM + 32Gb eMMC + WiFi/RAK13300 SX1262 LoRa P2P Module/RAK16000 DC Current Sensor Module
710085,WisGate Connect Industrial RAK7391 /8Gb RAM + 32Gb eMMC + WiFi/RAK13300 SX1262 LoRa P2P Module/RAK13001 Relay Module
710086,WisGate Connect Industrial RAK7391 /8Gb RAM + 32Gb eMMC + WiFi/RAK13300 SX1262 LoRa P2P Module/RAK5811 0-5V Sensor Module
710087,WisGate Connect Industrial RAK7391 /8Gb RAM + 32Gb eMMC + WiFi/RAK13300 SX1262 LoRa P2P Module/RAK16001 ADC Module
A16030,Indoor Hotspot Bundle /US standard/5.8 dBi Fiber Glass Antenna/5 meter Pulsar Cable/US915
810071,Raspberry Pi Kit for Magma /4GB RPi4/& CBRS indoor small cell/US Standard (Plug Type)
810076,Raspberry Pi Kit for Magma /4GB RPi4/& CBRS outdoor small cell/US Standard (Plug Type)
510015,WisLink LX200V30 EVB /UK standard
A16050,All-in-One. 5G
415003,Link . ONE /Unify Enclosure 100*75*38 for Standard Lid-USB_SMA_M8 holes on base-Gray/800MHz for EU868/RU864/IN865
416003,Link . ONE /Unify Enclosure 100*75*38 for Standard Lid-USB_SMA_M8 holes on base-Gray/900MHz for US915/AU915/KR920/AS923
415004,Link . ONE /Without Unify Enclosure/800MHz for EU868/RU864/IN865
416004,Link . ONE /Without Unify Enclosure/900MHz for US915/AU915/KR920/AS923
710094,WisGate Connect Smart Building RAK7391 /2Gb RAM + 16Gb eMMC + WiFi/Without LoRaWAN connectivity/Alfa Networks AHPI7292S WiFi HaLow Pi Hat
710095,WisGate Connect Smart Building RAK7391 /2Gb RAM + 16Gb eMMC + WiFi/Without LoRaWAN connectivity/WiFi6 AX210N Module
715171,WisGate Connect Smart Building RAK7391 /2Gb RAM + 16Gb eMMC + WiFi/8-channel gateway EU868/IN865/RU864/Alfa Networks AHPI7292S WiFi HaLow Pi Hat
715172,WisGate Connect Smart Building RAK7391 /2Gb RAM + 16Gb eMMC + WiFi/8-channel gateway EU868/IN865/RU864/WiFi6 AX210N Module
716181,WisGate Connect Smart Building RAK7391 /2Gb RAM + 16Gb eMMC + WiFi/8-channel gateway US915/AS923/AU915/KR920/Alfa Networks AHPI7292S WiFi HaLow Pi Hat
716182,WisGate Connect Smart Building RAK7391 /2Gb RAM + 16Gb eMMC + WiFi/8-channel gateway US915/AS923/AU915/KR920/WiFi6 AX210N Module
710096,WisGate Connect Smart Building RAK7391 /4Gb RAM + 32Gb eMMC + WiFi/Without LoRaWAN connectivity/Alfa Networks AHPI7292S WiFi HaLow Pi Hat
710097,WisGate Connect Smart Building RAK7391 /4Gb RAM + 32Gb eMMC + WiFi/Without LoRaWAN connectivity/WiFi6 AX210N Module
715173,WisGate Connect Smart Building RAK7391 /4Gb RAM + 32Gb eMMC + WiFi/8-channel gateway EU868/IN865/RU864/Alfa Networks AHPI7292S WiFi HaLow Pi Hat
715174,WisGate Connect Smart Building RAK7391 /4Gb RAM + 32Gb eMMC + WiFi/8-channel gateway EU868/IN865/RU864/WiFi6 AX210N Module
716183,WisGate Connect Smart Building RAK7391 /4Gb RAM + 32Gb eMMC + WiFi/8-channel gateway US915/AS923/AU915/KR920/Alfa Networks AHPI7292S WiFi HaLow Pi Hat
716184,WisGate Connect Smart Building RAK7391 /4Gb RAM + 32Gb eMMC + WiFi/8-channel gateway US915/AS923/AU915/KR920/WiFi6 AX210N Module
710098,WisGate Connect Smart Building RAK7391 /8Gb RAM + 32Gb eMMC + WiFi/Without LoRaWAN connectivity/Alfa Networks AHPI7292S WiFi HaLow Pi Hat
710099,WisGate Connect Smart Building RAK7391 /8Gb RAM + 32Gb eMMC + WiFi/Without LoRaWAN connectivity/WiFi6 AX210N Module
715175,WisGate Connect Smart Building RAK7391 /8Gb RAM + 32Gb eMMC + WiFi/8-channel gateway EU868/IN865/RU864/Alfa Networks AHPI7292S WiFi HaLow Pi Hat
715176,WisGate Connect Smart Building RAK7391 /8Gb RAM + 32Gb eMMC + WiFi/8-channel gateway EU868/IN865/RU864/WiFi6 AX210N Module
116031,WisBlock LPWAN Module RAK4631-C /Cyberon/US915
926022,PCB Antenna for LoRa /IPEX MHF4/902-928MHz
920400,2.4GHz PCB Antenna /IPEX MHF4
920304,PCB Antenna for LoRa//433-435MHz
B20063,Monogoto SIM Card/ Data package of 100Mb per month for 1 year/US
B20062,Monogoto SIM Card/ Data package of 500Mb per SIM for 10 years/EU
B20064,Monogoto SIM Card/ Data package of 500Mb per month for 1 year/US
B20065,Monogoto SIM Card/ Data package of 1Gb per month for 1 year/US
B20066,Monogoto SIM Card/ Data package of 100Mb per month for l year/EU
B20067,Monogoto SIM Card/ Data package of 500Mb per month for 1 year/EU
B20068,Monogoto SIM Card/ Data package of 1Gb per month for 1 year/EU
717117,WisGate Edge Pro RAK7289V2 /16 Channels/No LTE/LBT/Half Duplex/32M flash/without lora antenna/AU915
118018,WisBlock Kit 1 Weather Monitor /KR920
816063,WisGate Connect Base Kit RAK7391 /Without Compute Module/8-channel gateway US915/AS923/AU915/KR920/outdoor enclosure with PoE and antenna board
910144,Hole Cap /N-type Flange Hole-25.825.82.5mm-Al-White-Include O-ring/with screw
115083,WisBlock Voice Processing Starter Kit /with RAK4631/Audio Enclosure 100*75*38 for Microphone & Speaker on lid-USB_M8 Holes on base-White/800MHz for EU868/IN865/RU864
